ibge_municipio,municipio_nome_ibge,uf_sigla,phase1_eligibility,phase1_mc_score_median,phase1_mc_rank_median,phase1_mc_rank_p05,phase1_mc_rank_p95,phase1_mc_probability_top_decile
230945,Ocara,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
230940,Novo Oriente,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
230930,Nova Russas,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
230920,Nova Olinda,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231170,Reriutaba,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231160,Redenção,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231150,Quixeré,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231140,Quixeramobim,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231135,Quixelô,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231130,Quixadá,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231126,Quiterianópolis,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231123,Potiretama,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231120,Potengi,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231110,Porteiras,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231100,Poranga,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231090,Piquet Carneiro,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231085,Pindoretama,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231080,Pereiro,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231070,Pentecoste,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231060,Penaforte,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231320,Tamboril,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231310,Tabuleiro do Norte,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231300,Solonópole,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231290,Sobral,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231280,Senador Sá,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231270,Senador Pompeu,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231260,São Luís do Curu,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231250,São João do Jaguaribe,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231240,São Gonçalo do Amarante,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231230,São Benedito,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231220,Santa Quitéria,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231210,Santana do Cariri,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231200,Santana do Acaraú,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231195,Salitre,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231190,Saboeiro,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231180,Russas,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240030,Afonso Bezerra,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240020,Assú,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240010,Acari,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231410,Viçosa do Ceará,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231400,Várzea Alegre,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231395,Varjota,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231390,Uruoca,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231380,Uruburetama,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231375,Umirim,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231370,Umari,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231360,Ubajara,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231350,Trairi,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231340,Tianguá,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231335,Tejuçuoca,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231330,Tauá,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
231325,Tarrafas,CE,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220220,Campo Maior,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220217,Campo Largo do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220213,Campo Grande do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220211,Campo Alegre do Fidalgo,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220210,Campinas do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220209,Caldeirão Grande do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220208,Cajueiro da Praia,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220205,Cabeceiras do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220202,Buriti dos Montes,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220198,Brejo do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220192,Bonfim do Piauí,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240080,Angicos,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240070,Alto do Rodrigues,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240060,Almino Afonso,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240050,Alexandria,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240040,Água Nova,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240260,Ceará-Mirim,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240250,Carnaubais,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240240,Carnaúba dos Dantas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240230,Caraúbas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240220,Canguaretama,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240210,Campo Redondo,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240200,Caicó,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240185,Caiçara do Norte,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240180,Brejinho,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240170,Bom Jesus,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240145,Baraúna,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240140,Baía Formosa,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240120,Arez,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240110,Areia Branca,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240100,Apodi,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240090,Antônio Martins,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240440,Grossos,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240430,Governador Dix-Sept Rosado,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240420,Goianinha,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240400,Frutuoso Gomes,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240390,Francisco Dantas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240380,Florânia,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240375,Fernando Pedroza,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240370,Felipe Guerra,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240350,Espírito Santo,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240340,Equador,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240330,Encanto,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240320,Doutor Severiano,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240310,Currais Novos,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240300,Cruzeta,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240280,Coronel Ezequiel,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240270,Cerro Corá,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240610,Jucurutu,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240600,José da Penha,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240590,João Dias,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240580,João Câmara,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240570,Jardim do Seridó,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240560,Jardim de Piranhas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240540,Japi,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240530,Januário Cicco,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240520,Janduís,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240510,Jandaíra,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240500,Jaçanã,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240490,Itaú,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240485,Itajá,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240470,Ipanguaçu,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240460,Ielmo Marinho,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240450,Guamaré,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
160070,Tartarugalzinho,AP,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240750,Maxaranguape,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240740,Martins,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240730,Marcelino Vieira,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240725,Major Sales,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240720,Macau,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240710,Macaíba,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240700,Luís Gomes,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240690,Lucrécia,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240680,Lajes Pintadas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240670,Lajes,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240660,Lagoa Salgada,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240650,Lagoa Nova,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240640,Lagoa de Velhos,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240630,Lagoa de Pedras,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240620,Lagoa d'Anta,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240850,Ouro Branco,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240840,Olho d'Água do Borges,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240830,Nova Cruz,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240820,Nísia Floresta,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240780,Monte Alegre,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240770,Montanhas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240760,Messias Targino,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170220,Araguatins,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170210,Araguaína,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170200,Araguaçu,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170190,Araguacema,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170110,Aparecida do Rio Negro,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170100,Ananás,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170070,Alvorada,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170040,Almas,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
170035,Aliança do Tocantins,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241010,Poço Branco,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241000,Pilões,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240990,Pendências,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240980,Pedro Velho,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240970,Pedro Avelino,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240950,Pedra Grande,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240940,Pau dos Ferros,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240933,Santa Maria,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240930,Patu,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240920,Passagem,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240910,Passa e Fica,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240895,Rio do Fogo,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240890,Parelhas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240880,Parazinho,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240870,Paraú,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
240860,Paraná,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241160,São Bento do Norte,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241150,Santo Antônio,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241140,Santana do Matos,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241120,Santa Cruz,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241110,Ruy Barbosa,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241105,Tibau,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241100,Rodolfo Fernandes,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241090,Riachuelo,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241080,Riacho de Santana,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241070,Riacho da Cruz,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241060,Rafael Godeiro,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241050,Rafael Fernandes,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241040,Pureza,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241030,Serra Caiada,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241025,Porto do Mangue,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241020,Portalegre,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241310,Senador Elói de Souza,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241300,São Vicente,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241290,São Tomé,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241280,São Rafael,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241270,São Pedro,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241260,São Paulo do Potengi,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241255,São Miguel do Gostoso,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241250,São Miguel,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241240,São José do Seridó,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241230,São José do Campestre,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241220,São José de Mipibu,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241210,São João do Sabugi,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241200,São Gonçalo do Amarante,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241190,São Francisco do Oeste,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241180,São Fernando,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241170,São Bento do Trairí,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241445,Triunfo Potiguar,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241440,Touros,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241430,Timbaúba dos Batistas,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241420,Tibau do Sul,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241415,Tenente Laurentino Cruz,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241410,Tenente Ananias,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241400,Tangará,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241390,Taipu,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241370,Sítio Novo,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241360,Severiano Melo,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241355,Serrinha dos Pintos,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241350,Serrinha,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241340,Serra Negra do Norte,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241335,Serra do Mel,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241330,Serra de São Bento,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241320,Senador Georgino Avelino,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250073,Amparo,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250070,São João do Rio do Peixe,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250060,Alhandra,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250057,Algodão de Jandaíra,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250050,Alagoinha,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250040,Alagoa Nova,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250030,Alagoa Grande,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250020,Aguiar,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250010,Água Branca,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241500,Vila Flor,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241490,Viçosa,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241480,Vera Cruz,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241475,Venha-Ver,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241470,Várzea,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241460,Upanema,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
241450,Umarizal,RN,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250190,Belém,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250180,Bayeux,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250170,Barra de São Miguel,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250160,Barra de Santa Rosa,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250157,Barra de Santana,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250153,Baraúna,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250150,Bananeiras,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250140,Baía da Traição,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250135,Assunção,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250130,Aroeiras,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250120,Areial,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250110,Areia,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250100,Araruna,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250090,Arara,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250080,Araçagi,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250077,Aparecida,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250330,Cachoeira dos Índios,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250320,Cabedelo,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250310,Cabaceiras,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250300,Caaporã,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250290,Brejo dos Santos,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250280,Brejo do Cruz,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250270,Borborema,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250260,Igaracy,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250250,Boqueirão,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250240,Bonito de Santa Fé,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250230,Bom Sucesso,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250220,Bom Jesus,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250215,Boa Vista,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250210,Boa Ventura,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250205,Bernardino Batista,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250200,Belém do Brejo do Cruz,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250450,Condado,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250440,Conceição,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250435,Caturité,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250430,Catolé do Rocha,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250420,Catingueira,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250415,Casserengue,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250407,Caraúbas,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250403,Capim,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250400,Campina Grande,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250390,Camalaú,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250380,Caldas Brandão,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250370,Cajazeiras,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250360,Caiçara,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250355,Cacimbas,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250350,Cacimba de Dentro,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250340,Cacimba de Areia,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250570,Dona Inês,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250560,Diamante,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250550,Vista Serrana,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250540,Desterro,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250535,Damião,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250530,Curral Velho,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250527,Curral de Cima,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250523,Cuité de Mamanguape,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
250520,Cuitegi,PB,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
