ibge_municipio,municipio_nome_ibge,uf_sigla,academic_eligibility,mc_score_median,mc_score_p05,mc_score_p95,mc_rank_median,mc_rank_p05,mc_rank_p95,mc_probability_top_decile
130290,Maués,AM,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
130270,Manicoré,AM,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
220327,Curral Novo do Piauí,PI,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
130240,Lábrea,AM,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
130230,Jutaí,AM,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
130220,Juruá,AM,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412785,Três Barras do Paraná,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412780,Tomazina,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412770,Toledo,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412760,TIJUCAS DO SUL,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412750,Tibagi,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412740,Terra Roxa,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412730,Terra Rica,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412720,Terra Boa,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412700,Teixeira Soares,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412690,Tapira,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412680,Tapejara,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412670,Tamboara,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412667,Tamarana,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412665,Sulina,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412660,Siqueira Campos,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412650,Sertanópolis,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420005,Abdon Batista,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412880,Xambrê,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412870,Vitorino,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412865,Virmond,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412863,Doutor Ulysses,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412862,Alto Paraíso,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412860,Verê,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412855,Vera Cruz do Oeste,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412853,Ventania,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412850,Wenceslau Braz,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412840,Uraí,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412830,Uniflor,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412800,Ubiratã,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412796,Turvo,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412790,Tuneiras do Oeste,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
412788,Tunas do Paraná,PR,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420130,Araquari,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420127,Arabutã,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420125,Apiúna,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420120,Antônio Carlos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420110,Anitápolis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420100,Anita Garibaldi,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420090,Angelina,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420080,Anchieta,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420075,Alto Bela Vista,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420060,Águas Mornas,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420055,Águas Frias,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420050,Águas de Chapecó,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420040,Água Doce,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420030,Agronômica,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420020,Agrolândia,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420010,Abelardo Luz,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420245,Bombinhas,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420243,Bocaina do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420240,Blumenau,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420230,Biguaçu,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420220,Benedito Novo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420215,Belmonte,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420213,Bela Vista do Toldo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420209,Barra Bonita,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420207,Balneário Gaivota,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420205,Balneário Barra do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420195,Balneário Arroio do Silva,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420190,Aurora,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420180,Atalanta,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420170,Ascurra,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420160,Arroio Trinta,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420150,Armazém,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420360,Campos Novos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420350,Campo Erê,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420340,Campo Belo do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420330,Campo Alegre,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420325,Capão Alto,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420315,Calmon,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420310,Caibi,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420300,Caçador,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420290,Brusque,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420287,Brunópolis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420285,Braço do Trombudo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420280,Braço do Norte,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420270,Botuverá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420260,Bom Retiro,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420257,Bom Jesus do Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420250,Bom Jardim da Serra,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420445,Coronel Martins,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420430,Concórdia,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420425,Cocal do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420417,Cerro Negro,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420415,Celso Ramos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420410,Caxambu do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420400,Catanduvas,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420395,Capivari de Baixo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
172090,Taguatinga,TO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
172080,Sítio Novo do Tocantins,TO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
172065,Silvanópolis,TO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
172049,São Valério,TO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
172015,São Félix do Tocantins,TO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
171900,Santa Tereza do Tocantins,TO,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420380,Canoinhas,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420370,Canelinha,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420560,Galvão,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420550,Fraiburgo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420545,Forquilhinha,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420543,Formosa do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420540,Florianópolis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420530,Faxinal dos Guedes,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420520,Erval Velho,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420519,Ermo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420517,Entre Rios,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420515,Doutor Pedrinho,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420500,Dionísio Cerqueira,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420490,Descanso,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420475,Cunhataí,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420470,Cunha Porã,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420455,Correia Pinto,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420450,Corupá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420710,Ilhota,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420700,Içara,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420690,Ibirama,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420680,Ibicaré,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420675,Ibiam,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420670,Herval d'Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420660,Guarujá do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420650,Guaramirim,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420640,Guaraciaba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420630,Guabiruba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420620,Gravatal,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420610,Grão-Pará,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420600,Governador Celso Ramos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420590,Gaspar,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420580,Garuva,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420570,Garopaba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420840,Itapiranga,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420830,Itapema,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420810,Itaiópolis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420800,Itá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420790,Irineópolis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420785,Irati,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420780,Irani,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420775,Iraceminha,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420770,Ipumirim,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420765,Iporã do Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420760,Ipira,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420757,Iomerê,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420750,Indaial,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420740,Imbuia,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420730,Imbituba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420720,Imaruí,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420990,Lontras,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420985,Lindóia do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420980,Leoberto Leal,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420970,Lebon Régis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420960,Lauro Müller,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420950,Laurentino,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420940,Laguna,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420930,Lages,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420917,Jupiá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420915,José Boiteux,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420900,Joaçaba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420895,Jardinópolis,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420880,Jaguaruna,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420870,Jacinto Machado,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420860,Jaborá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
420845,Itapoá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421105,Monte Carlo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421100,Mondaí,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421090,Modelo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421085,Mirim Doce,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421080,Meleiro,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421070,Matos Costa,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421060,Massaranduba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421055,Marema,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421050,Maravilha,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421040,Maracajá,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421030,Major Vieira,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421020,Major Gercino,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421010,Mafra,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421005,Macieira,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421003,Luzerna,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421000,Luiz Alves,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421205,Palmeira,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421200,Palma Sola,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421189,Painel,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421187,Paial,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421185,Ouro Verde,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421180,Ouro,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421175,Otacílio Costa,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421170,Orleans,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421165,Novo Horizonte,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421160,Nova Veneza,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421150,Nova Trento,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421145,Nova Itaberaba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421140,Nova Erechim,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421130,Navegantes,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421120,Morro da Fumaça,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421110,Monte Castelo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421315,Planalto Alegre,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421310,Piratuba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421300,Pinheiro Preto,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421290,Pinhalzinho,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421280,Balneário Piçarras,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421270,Petrolândia,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421265,Pescaria Brava,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421260,Peritiba,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421250,Penha,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421240,Pedras Grandes,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421230,Paulo Lopes,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421227,Passos Maia,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421225,Passo de Torres,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421223,Paraíso,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421220,Papanduva,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421210,Palmitos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421460,Rio do Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421450,Rio do Campo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421440,Rio das Antas,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421430,Rancho Queimado,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421420,Quilombo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421415,Princesa,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421410,Presidente Nereu,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421400,Presidente Getúlio,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421390,Presidente Castello Branco,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421380,Praia Grande,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421370,Pouso Redondo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421360,Porto União,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421350,Porto Belo,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421340,Ponte Serrada,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421330,Ponte Alta,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421320,Pomerode,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421575,São Bernardino,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421570,Santo Amaro da Imperatriz,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421568,Santa Terezinha do Progresso,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421567,Santa Terezinha,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421565,Santa Rosa do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421560,Santa Rosa de Lima,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421555,Santa Helena,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421545,Sangão,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421540,Salto Veloso,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421530,Salete,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421520,Romelândia,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421510,Rodeio,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421507,Riqueza,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421505,Rio Rufino,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421490,Rio Fortuna,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421470,Rio dos Cedros,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421725,São Pedro de Alcântara,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421720,São Miguel do Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
220330,Demerval Lobão,PI,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421700,São Ludgero,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421690,São Lourenço do Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421680,São José do Cerrito,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421670,São José do Cedro,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421650,São Joaquim,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421640,São João do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421635,São João do Itaperiú,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421630,São João Batista,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421625,São João do Oeste,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421610,São Domingos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421605,São Cristóvão do Sul,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421600,São Carlos,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421590,São Bonifácio,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421835,Treviso,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
421830,Três Barras,SC,eligible_proxy,0.0,0.0,0.0,2874.0,2874.0,2874.0,0.0
